"p_id","p_url","p_name","p_status","p_brand","p_system","p_addtime","jd_price","p_weight","p_network","p_color","p_CPU","p_screenSize","p_place","p_special","p_tags","p_comment"
1015378289,"http://item.jd.com/1015378289.html","乐目LM851+ 三防手机 CDMA/G...","1","","其它","2013-11-05 13:55:30",898,168,"双模（电信＋移动/联通2G）","黑色","","3.0英寸及以下","中国大陆","防水","通话质量好(1)
性价比高(1)","全部评价(26)
好评(21)
中评(3)
差评(2)
有晒单(0)"
1073985260,"http://item.jd.com/1073985260.html","迪美 F1 老人手机（黑色）GSM 双卡","1","","其它","2014-01-13 16:47:50",99,400,"移动2G/联通2G（GSM）","黑色","","3.0英寸及以下","","老人手机","","全部评价(0)
好评(0)
中评(0)
差评(0)
有晒单(0)"
1033479,"http://item.jd.com/1033479.html","索尼M35C","1","索尼（SONY）","Android","2013-12-26 18:08:19",1663,370,"电信2G（CDMA）,电信3G（CDMA2000）,双卡,移动2G/联通2G（GSM）","","双核CPU","","中国大陆","女性手机","性价比高(3)","全部评价(4)
好评(4)
中评(0)
差评(0)
有晒单(0)"
1056305375,"http://item.jd.com/1056305375.html","友信达 U65 GSM 老人手机 炫酷黑","0","","其它","2014-03-07 11:12:30",NA,200,"移动2G/联通2G（GSM）","黑色","","3.0英寸及以下","","老人手机","通话质量好(1)
屏幕大(1)
铃声大(1)","全部评价(1)
好评(1)
中评(0)
差评(0)
有晒单(0)"
1018028298,"http://item.jd.com/1018028298.html","三盟S288 WCDMA/GSM手机 白...","1","","Android","2013-11-04 17:05:56",399,120,"联通3G（WCDMA）","白色","","4.9-4.1英寸","","拍照神器","支持国产机(1)","全部评价(6)
好评(6)
中评(0)
差评(0)
有晒单(0)"
1082675511,"http://item.jd.com/1082675511.html","福中福 F611E GSM老人手机 双卡...","1","","其它","2014-02-19 18:15:02",99,98,"移动2G/联通2G（GSM）","黑色","","3.0英寸及以下","中国大陆","","","全部评价(0)
好评(0)
中评(0)
差评(0)
有晒单(0)"
1059433121,"http://item.jd.com/1059433121.html","优乐酷 V6 GSM双卡双待 功能机 绿...","1","","其它","2013-12-03 09:46:30",99,200,"移动2G/联通2G（GSM）","绿色","","3.0英寸及以下","中国大陆","直板键盘","","全部评价(2)
好评(1)
中评(1)
差评(0)
有晒单(0)"
1076246924,"http://item.jd.com/1076246924.html","天玺 TS208 GSM双卡双待 功能...","1","","其它","2014-02-11 18:56:20",129,200,"移动2G/联通2G（GSM）","黑色","","3.0英寸及以下","中国大陆","直板键盘","通话质量好(1)
性价比高(1)
支持国产机(1)","全部评价(1)
好评(1)
中评(0)
差评(0)
有晒单(0)"
1033486,"http://item.jd.com/1033486.html","三星N9009","1","三星（SAMSUNG）","Android","2013-12-26 18:09:14",3999,250,"电信2G（CDMA）,电信3G（CDMA2000）,双卡","","四核CPU","","中国大陆","商务手机","性价比高(1)","全部评价(1)
好评(1)
中评(0)
差评(0)
有晒单(0)"
1017562203,"http://item.jd.com/1017562203.html","Hello Kitty Lover安卓系...","1","","Android","2013-03-19 10:03:28",1480,1020,"移动2G/联通2G（GSM）","","","4.0-3.1英寸","中国大陆","3G视频通话,女性手机","比较一般(3)
后盖很漂亮(3)
外观漂亮(3)
屏幕大(1)
软件也不错(1)
支持国产机(1)
信号稳定(1)
电池耐用(1)","全部评价(7)
好评(6)
中评(1)
差评(0)
有晒单(0)"
1041911992,"http://item.jd.com/1041911992.html","宸通 CT99 GSM老人手机 红色","1","","Android","2013-11-26 09:15:01",199,130,"移动2G/联通2G（GSM）","黑色","","4.0-3.1英寸","","老人手机","外观漂亮(3)
字体大(3)
反应快(2)
功能齐全(2)
支持国产机(2)
铃声大(1)
屏幕大(1)
系统流畅(1)
软件也不错(1)
比较一般(1)","全部评价(47)
好评(38)
中评(6)
差评(3)
有晒单(4)"
1037306809,"http://item.jd.com/1037306809.html","欧奇 115 GSM双卡双待 老人手机...","1","","其它","2013-11-08 14:39:08",85,200,"移动2G/联通2G（GSM）","黑色","","3.0英寸及以下","中国大陆","直板键盘","支持国产机(5)
铃声大(4)
待机时间长(4)
通话质量好(4)
性价比高(4)
音质好(3)
电池耐用(2)
功能齐全(1)
反应快(1)
外观漂亮(1)","全部评价(297)
好评(266)
中评(19)
差评(12)
有晒单(13)"
1017813772,"http://item.jd.com/1017813772.html","三盟 S158 GMS老人手机 黑色","1","","其它","2013-11-27 10:05:02",148,126,"移动2G/联通2G（GSM）","其它","","3.0英寸及以下","","老人手机","铃声大(9)
字体大(6)
待机时间长(4)
信号稳定(3)
支持国产机(3)
性价比高(2)
比较一般(2)
系统流畅(1)
音质好(1)
外观漂亮(1)","全部评价(65)
好评(59)
中评(2)
差评(4)
有晒单(1)"
1015214850,"http://item.jd.com/1015214850.html","垦鑫达D20 GSM 双卡双待手机 黑","1","","其它","2013-11-27 19:13:19",218,280,"移动2G/联通2G（GSM）","橙色","","3.0英寸及以下","中国大陆","儿童手机","","全部评价(32)
好评(26)
中评(1)
差评(5)
有晒单(1)"
1085389643,"http://item.jd.com/1085389643.html","天时达N810GSM老人手机 极致黑","1","","其它","",118,500,"移动2G/联通2G（GSM）","红色","","3.0英寸及以下","","老人手机","支持国产机(2)
功能齐全(2)
音质好(2)
屏幕大(2)
字体大(2)
外观漂亮(1)
电池耐用(1)
通话质量好(1)
信号稳定(1)
系统流畅(1)","全部评价(163)
好评(157)
中评(4)
差评(2)
有晒单(5)"
1013168477,"http://item.jd.com/1013168477.html","语音王手机W880 三防智能手机 双卡双...","1","","Android","2013-08-19 10:24:41",1299,478,"联通3G（WCDMA）","","","3.1-3.5英寸","中国大陆","","比较一般(1)","全部评价(6)
好评(4)
中评(2)
差评(0)
有晒单(0)"
1015378288,"http://item.jd.com/1015378288.html","乐目LM851+ 三防手机 CDMA/G...","1","","其它","2013-11-05 13:55:30",898,168,"双模（电信＋移动/联通2G）","黑色","","3.0英寸及以下","中国大陆","防水","比较一般(2)
信号稳定(2)
铃声大(1)
通话质量好(1)
电池耐用(1)","全部评价(26)
好评(21)
中评(3)
差评(2)
有晒单(0)"
1017813773,"http://item.jd.com/1017813773.html","三盟 S158 GMS老人手机 银色","1","","其它","2013-11-27 10:05:02",148,126,"移动2G/联通2G（GSM）","其它","","3.0英寸及以下","","老人手机","待机时间长(2)
铃声大(2)
字体大(2)
信号稳定(2)
通话质量好(2)
电池耐用(2)
音质好(1)
支持国产机(1)
功能齐全(1)","全部评价(65)
好评(59)
中评(2)
差评(4)
有晒单(1)"
1082654453,"http://item.jd.com/1082654453.html","福中福 F633 GSM老人手机 双卡双...","1","","其它","2014-02-19 18:15:02",118,98,"移动2G/联通2G（GSM）","黑色","","3.0英寸及以下","中国大陆","","功能齐全(1)","全部评价(4)
好评(3)
中评(0)
差评(1)
有晒单(0)"
1033386548,"http://item.jd.com/1033386548.html","宸通 L76 GSM老人手机 红色","1","","其它","2013-11-09 15:41:31",118,105,"移动2G/联通2G（GSM）","红色","","3.0英寸及以下","中国大陆","老人手机","音质好(1)
电池耐用(1)
铃声大(1)
字体大(1)
性价比高(1)
屏幕大(1)","全部评价(5)
好评(5)
中评(0)
差评(0)
有晒单(0)"
946650,"http://item.jd.com/946650.html","酷派5951","1","酷派（Coolpad）","","2013-08-19 18:12:05",790,230,"","","","","中国大陆","","性价比高(5)
系统流畅(2)
屏幕大(2)
铃声大(1)
照相不错(1)
支持国产机(1)","全部评价(12)
好评(11)
中评(0)
差评(1)
有晒单(0)"
1021438404,"http://item.jd.com/1021438404.html","酷道T2 最迷你插卡音箱 故事机 手机音...","1","","其它","2013-11-25 17:04:15",99,350,"移动2G/联通2G（GSM）","其它","","3.0英寸及以下","","直板键盘","支持国产机(3)
外观漂亮(2)
音质好(2)
性价比高(2)
铃声大(2)
系统流畅(1)
信号稳定(1)
电池耐用(1)
软件也不错(1)
功能齐全(1)","全部评价(61)
好评(53)
中评(7)
差评(1)
有晒单(0)"
1063399,"http://item.jd.com/1063399.html","努比亚大牛 Z5S","1","努比亚（nubia）","Android","2014-02-18 18:26:26",1999,305,"电信2G（CDMA）,电信3G（CDMA2000）,联通3G（WCDMA）,移动2G/联通2G（GSM）","","四核CPU","5.0英寸及以上","中国大陆","","","全部评价(0)
好评(0)
中评(0)
差评(0)
有晒单(0)"
1015304960,"http://item.jd.com/1015304960.html","垦鑫达S5+ GSM 手机 橙","1","","其它","2013-11-27 19:13:21",238,280,"移动2G/联通2G（GSM）","黑色","","3.0英寸及以下","中国大陆","儿童手机","系统流畅(1)
支持国产机(1)","全部评价(16)
好评(15)
中评(0)
差评(1)
有晒单(2)"
1024219680,"http://item.jd.com/1024219680.html","普蓝（plum）GAX121 TD-SC...","1","","其它","2013-11-16 20:51:09",399,150,"移动2G/联通2G（GSM）","其它","","3.0英寸及以下","中国大陆","儿童手机","比较一般(1)","全部评价(1)
好评(1)
中评(0)
差评(0)
有晒单(0)"
1024212741,"http://item.jd.com/1024212741.html","普蓝（plum）GAX121 TD-SC...","1","","其它","2013-11-16 20:48:10",399,150,"移动2G/联通2G（GSM）","其它","","3.0英寸及以下","中国大陆","儿童手机","","全部评价(0)
好评(0)
中评(0)
差评(0)
有晒单(0)"
1025892355,"http://item.jd.com/1025892355.html","垦鑫达I9300 3G手机 TD-SC...","1","","Android","2013-09-26 17:53:31",438,140,"移动3G（TD-SCDMA）","黑色","","4.0-3.1英寸","中国大陆","老人手机","","全部评价(3)
好评(2)
中评(1)
差评(0)
有晒单(0)"
1027692135,"http://item.jd.com/1027692135.html","荣事达S8008 TD-SCDMA/GS...","1","","Android","2013-11-21 14:01:21",499,25,"移动3G（TD-SCDMA）","白色","","4.9-4.1英寸","中国大陆","长待机","","全部评价(6)
好评(5)
中评(0)
差评(1)
有晒单(0)"
1022343954,"http://item.jd.com/1022343954.html","垦鑫达I9305 TD-SCDMA/GS...","1","","Android","2013-09-26 17:52:41",598,185,"移动3G（TD-SCDMA）","黑色","","4.9-4.1英寸","中国大陆","直板键盘","支持国产机(1)
屏幕大(1)
通话质量好(1)","全部评价(4)
好评(2)
中评(1)
差评(1)
有晒单(0)"
1024211551,"http://item.jd.com/1024211551.html","普蓝（plum）GAX121 TD-SC...","1","","其它","2013-11-16 20:50:20",399,150,"移动2G/联通2G（GSM）","其它","","3.0英寸及以下","中国大陆","儿童手机","","全部评价(0)
好评(0)
中评(0)
差评(0)
有晒单(0)"
1024548556,"http://item.jd.com/1024548556.html","亿城P200 移动/联通（GSM)双卡双...","1","","Android","2013-09-27 18:47:21",398,160,"移动2G/联通2G（GSM）","白色","","4.0-3.1英寸","中国大陆","直板键盘","性价比高(1)
支持国产机(1)
功能齐全(1)
屏幕大(1)","全部评价(19)
好评(14)
中评(2)
差评(3)
有晒单(0)"
1024226378,"http://item.jd.com/1024226378.html","普蓝（plum）GAX121 TD-SC...","1","","其它","2013-11-16 20:49:30",399,150,"移动2G/联通2G（GSM）","其它","","3.0英寸及以下","中国大陆","儿童手机","","全部评价(0)
好评(0)
中评(0)
差评(0)
有晒单(0)"
1023216170,"http://item.jd.com/1023216170.html","金圣达 G21-A GSM 学生手机 双...","1","","Android","2013-11-14 17:26:04",599,450,"移动2G/联通2G（GSM）","白色","","4.9-4.1英寸","中国大陆","","通话质量好(2)
系统流畅(2)
信号稳定(1)
电池耐用(1)
屏幕大(1)
功能齐全(1)
音质好(1)","全部评价(15)
好评(14)
中评(1)
差评(0)
有晒单(0)"
1023220299,"http://item.jd.com/1023220299.html","金圣达 G21-S GSM 学生手机 双...","1","","Android","2013-11-06 00:41:20",549,200,"移动2G/联通2G（GSM）","黑色","","4.9-4.1英寸","中国大陆","","照相不错(1)
外观漂亮(1)
信号稳定(1)
性价比高(1)","全部评价(10)
好评(8)
中评(1)
差评(1)
有晒单(0)"
1024548555,"http://item.jd.com/1024548555.html","亿城P200 移动/联通（GSM)双卡双...","1","","Android","2013-09-27 18:47:21",398,160,"移动2G/联通2G（GSM）","白色","","4.0-3.1英寸","中国大陆","直板键盘","","全部评价(19)
好评(14)
中评(2)
差评(3)
有晒单(0)"
1022484,"http://item.jd.com/1022484.html","三星S4","1","三星（SAMSUNG）","Android","2013-12-09 14:32:36",3599,364,"联通3G（WCDMA）,双卡,移动2G/联通2G（GSM）","黑色","","5.5-5.0英寸","中国大陆","1080P全高清屏,拍照神器,支持NFC","功能齐全(1)
反应快(1)","全部评价(1)
好评(0)
中评(0)
差评(1)
有晒单(0)"
1023230615,"http://item.jd.com/1023230615.html","金圣达 G21-A GSM 学生手机 双...","1","","Android","2013-11-14 17:26:03",599,450,"移动2G/联通2G（GSM）","白色","","4.9-4.1英寸","中国大陆","","字体大(1)
系统流畅(1)
屏幕大(1)
后盖很漂亮(1)
通话质量好(1)
性价比高(1)
反应快(1)
信号稳定(1)
外观漂亮(1)
支持国产机(1)","全部评价(15)
好评(14)
中评(1)
差评(0)
有晒单(0)"
1027290959,"http://item.jd.com/1027290959.html","宝方 L9 GSM/GSM 双卡双待 ...","1","","其它","2013-12-02 16:32:20",118,300,"移动2G/联通2G（GSM）","白色","","3.0英寸及以下","中国大陆","直板键盘","性价比高(4)
通话质量好(3)
电池耐用(2)
功能齐全(1)
信号稳定(1)
外观漂亮(1)
支持国产机(1)
照相不错(1)
反应快(1)
铃声大(1)","全部评价(87)
好评(75)
中评(10)
差评(2)
有晒单(2)"
1024223412,"http://item.jd.com/1024223412.html","普蓝（plum）GAX121 TD-SC...","1","","iOS","2013-11-16 20:53:30",399,150,"移动2G/联通2G（GSM）","其它","","3.0英寸及以下","中国大陆","儿童手机","","全部评价(0)
好评(0)
中评(0)
差评(0)
有晒单(0)"
1028492,"http://item.jd.com/1028492.html","三星G7106","1","三星（SAMSUNG）","Android","2014-02-24 11:46:16",2199,350,"联通3G（WCDMA）,双卡,移动2G/联通2G（GSM）","黑色","","5.5-5.0英寸","中国大陆","","功能齐全(3)
比较一般(2)
屏幕大(2)
反应快(2)
外观漂亮(1)
后盖很漂亮(1)
分辨率高(1)
通话质量好(1)","全部评价(5)
好评(5)
中评(0)
差评(0)
有晒单(0)"
1024222108,"http://item.jd.com/1024222108.html","普蓝（plum）GAX121 TD-SC...","1","","其它","2013-11-16 20:54:40",399,150,"移动2G/联通2G（GSM）","其它","","3.0英寸及以下","中国大陆","儿童手机","","全部评价(0)
好评(0)
中评(0)
差评(0)
有晒单(0)"
1023325437,"http://item.jd.com/1023325437.html","乐目LM812 三防3G手机 WCDMA...","1","","其它","2013-09-27 18:58:40",698,345,"联通3G（WCDMA）","黑色","","3.0英寸及以下","中国大陆","防水","支持国产机(3)
字体大(2)
性价比高(2)
音质好(2)
信号稳定(1)
系统流畅(1)
待机时间长(1)
比较一般(1)
电池耐用(1)
铃声大(1)","全部评价(45)
好评(37)
中评(6)
差评(2)
有晒单(1)"
1022528,"http://item.jd.com/1022528.html","三星N719","1","三星（SAMSUNG）","Android","2013-12-12 15:12:28",3799,250,"双卡,双模（电信＋移动/联通2G）","金色","","5.5-5.0英寸","中国大陆","拍照神器","","全部评价(0)
好评(0)
中评(0)
差评(0)
有晒单(0)"
1024221040,"http://item.jd.com/1024221040.html","普蓝（plum）GAX121 TD-SC...","1","","其它","2013-11-16 20:49:40",399,150,"移动2G/联通2G（GSM）","其它","","3.0英寸及以下","中国大陆","儿童手机","","全部评价(0)
好评(0)
中评(0)
差评(0)
有晒单(0)"
1021619096,"http://item.jd.com/1021619096.html","奥乐830 GSM 双卡双待...","1","","Android","2013-07-23 11:01:36",599,610,"双卡","黑色","","5.5-5.0英寸","中国大陆","拍照神器","支持国产机(3)
功能齐全(2)
反应快(1)
音质好(1)
外观漂亮(1)
性价比高(1)
字体大(1)","全部评价(42)
好评(39)
中评(3)
差评(0)
有晒单(2)"
1024220715,"http://item.jd.com/1024220715.html","普蓝（plum）GAX121 TD-SC...","1","","其它","2013-11-16 20:48:19",399,150,"移动2G/联通2G（GSM）","其它","","3.0英寸及以下","中国大陆","儿童手机","","全部评价(0)
好评(0)
中评(0)
差评(0)
有晒单(0)"
1024061371,"http://item.jd.com/1024061371.html","金圣达A8 GSM 老人手机 双卡双待 ...","1","","Android","2013-11-28 12:12:40",999,500,"移动2G/联通2G（GSM）","黑色","","4.0-3.1英寸","中国大陆","翻盖","功能齐全(2)
字体大(2)
后盖很漂亮(1)
软件也不错(1)
电池耐用(1)
通话质量好(1)
分辨率高(1)
屏幕大(1)
比较一般(1)","全部评价(23)
好评(22)
中评(1)
差评(0)
有晒单(0)"
1021438405,"http://item.jd.com/1021438405.html","酷道T2 最迷你插卡音箱 故事机 手机音...","1","","其它","2013-11-25 17:04:16",99,350,"移动2G/联通2G（GSM）","其它","","3.0英寸及以下","","直板键盘","支持国产机(3)
比较一般(3)
铃声大(3)
外观漂亮(3)
电池耐用(2)
待机时间长(2)
功能齐全(2)
音质好(2)
性价比高(2)
系统流畅(1)","全部评价(61)
好评(53)
中评(7)
差评(1)
有晒单(0)"
1021505906,"http://item.jd.com/1021505906.html","奥乐616 GSM 双卡双待 白","1","","Android","2013-09-16 16:13:30",599,515,"双卡","白色","","5.5-5.0英寸","中国大陆","直板键盘","功能齐全(1)","全部评价(7)
好评(7)
中评(0)
差评(0)
有晒单(1)"
1024225310,"http://item.jd.com/1024225310.html","普蓝（plum）GAX121 TD-SC...","1","","其它","2013-11-16 20:52:30",399,150,"移动2G/联通2G（GSM）","紫色","","3.0英寸及以下","中国大陆","儿童手机","","全部评价(0)
好评(0)
中评(0)
差评(0)
有晒单(0)"
917460,"http://item.jd.com/1022518.html","华为P6","0","华为（HUAWEI）","Android","2014-02-10 19:53:26",NA,394,"电信2G（CDMA）,电信3G（CDMA2000）,双卡,双模（电信＋移动/联通2G）,移动2G/联通2G（GSM）","黑色","","4.9-4.1英寸","中国大陆","美颜自拍","支持国产机(1311)
外观漂亮(1211)
性价比高(937)
系统流畅(907)
反应快(771)
照相不错(765)
功能齐全(731)
分辨率高(662)
通话质量好(660)
屏幕大(642)","全部评价(4743)
好评(4433)
中评(204)
差评(106)
有晒单(154)"
1024061370,"http://item.jd.com/1024061370.html","金圣达A8 GSM 老人手机 双卡双待 ...","1","","Android","2013-11-28 12:12:40",999,500,"移动2G/联通2G（GSM）","黑色","","4.0-3.1英寸","中国大陆","翻盖","功能齐全(6)
支持国产机(5)
外观漂亮(5)
照相不错(3)
字体大(3)
屏幕大(3)
性价比高(2)
信号稳定(2)
通话质量好(2)
系统流畅(2)","全部评价(23)
好评(22)
中评(1)
差评(0)
有晒单(0)"
1023216068,"http://item.jd.com/1023216068.html","金圣达 G21-A GSM 学生手机 双...","1","","Android","2013-11-14 17:26:04",599,450,"移动2G/联通2G（GSM）","白色","","4.9-4.1英寸","中国大陆","","字体大(2)
电池耐用(1)
信号稳定(1)
外观漂亮(1)","全部评价(15)
好评(14)
中评(1)
差评(0)
有晒单(0)"
1025289080,"http://item.jd.com/1025289080.html","乐派 美派 联通3G手机 (银）WCD...","1","","Android","2013-11-25 12:32:10",888,560,"联通3G（WCDMA）","灰色","","5.5-5.0英寸","","直板键盘","信号稳定(4)
功能齐全(4)
外观漂亮(3)
系统流畅(3)
性价比高(3)
支持国产机(3)
后盖很漂亮(2)
通话质量好(2)
屏幕大(1)
分辨率高(1)","全部评价(19)
好评(17)
中评(1)
差评(1)
有晒单(1)"
1022532,"http://item.jd.com/1022532.html","三星N719","1","三星（SAMSUNG）","Android","2013-12-12 15:04:39",3799,250,"双卡,双模（电信＋移动/联通2G）","白色","","5.5-5.0英寸","中国大陆","拍照神器","性价比高(1)
音质好(1)
功能齐全(1)","全部评价(1)
好评(1)
中评(0)
差评(0)
有晒单(0)"
1028140416,"http://item.jd.com/1028140416.html","嘉源 V268 GSM 双卡双待 老人...","1","","其它","2013-12-01 14:22:11",85,200,"双卡","黑色","","3.0英寸及以下","中国大陆","老人手机","字体大(296)
铃声大(283)
支持国产机(224)
性价比高(202)
通话质量好(157)
电池耐用(131)
音质好(127)
待机时间长(122)
外观漂亮(115)
信号稳定(106)","全部评价(3236)
好评(2898)
中评(225)
差评(113)
有晒单(84)"
1022340335,"http://item.jd.com/1022340335.html","垦鑫达I9800 TD-SCDMA/GS...","1","","Android","2013-09-26 17:53:10",499,185,"移动3G（TD-SCDMA）","黑色","","4.9-4.1英寸","中国大陆","","","全部评价(2)
好评(2)
中评(0)
差评(0)
有晒单(0)"
1024219787,"http://item.jd.com/1024219787.html","普蓝（plum）GAX121 TD-SC...","1","","其它","2013-11-16 20:56:31",399,150,"移动2G/联通2G（GSM）","其它","","3.0英寸及以下","","儿童手机","","全部评价(0)
好评(0)
中评(0)
差评(0)
有晒单(0)"
1028728570,"http://item.jd.com/1028728570.html","朗界 RG922 移动3G 军用三防手机...","1","","其它","2013-11-30 21:26:30",1199,300,"移动3G（TD-SCDMA）","黑色","","3.0英寸及以下","","防水","","全部评价(11)
好评(8)
中评(3)
差评(0)
有晒单(4)"
1023216169,"http://item.jd.com/1023216169.html","金圣达 G21-A GSM 学生手机 双...","1","","Android","2013-11-14 17:26:04",599,450,"移动2G/联通2G（GSM）","白色","","4.9-4.1英寸","中国大陆","","字体大(2)
性价比高(2)
系统流畅(1)
外观漂亮(1)
信号稳定(1)
比较一般(1)
支持国产机(1)
铃声大(1)
音质好(1)
照相不错(1)","全部评价(15)
好评(14)
中评(1)
差评(0)
有晒单(0)"
1032488049,"http://item.jd.com/1032488049.html","亿城P200 移动/联通（GSM)双卡双...","1","","Android","2013-09-27 18:47:20",699,160,"移动2G/联通2G（GSM）","白色","","4.0-3.1英寸","中国大陆","直板键盘","","全部评价(19)
好评(14)
中评(2)
差评(3)
有晒单(0)"
1035546599,"http://item.jd.com/1035546599.html","爱意通KC808i GSM老人手机 双...","1","","其它","2013-09-27 17:48:41",178,300,"双卡","其它","","3.0英寸及以下","","老人手机","字体大(1)","全部评价(30)
好评(26)
中评(3)
差评(1)
有晒单(0)"
1035546600,"http://item.jd.com/1035546600.html","爱意通KC808i GSM老人手机 双...","1","","其它","2013-09-27 17:48:41",198,300,"双卡","其它","","3.0英寸及以下","","老人手机","字体大(1)","全部评价(30)
好评(26)
中评(3)
差评(1)
有晒单(0)"
1033834044,"http://item.jd.com/1033834044.html","传奇 A803 移动3G手机 TD-SC...","1","","Android","2013-11-14 19:32:31",299,1000,"移动3G（TD-SCDMA）","白色","","4.0-3.1英寸","中国大陆","","","全部评价(17)
好评(13)
中评(4)
差评(0)
有晒单(1)"
1030006499,"http://item.jd.com/1030006499.html","长虹（CHANGHONG）W6锋韵手机 ...","0","","Android","2014-03-08 11:04:10",NA,299,"联通3G（WCDMA）","其它","","4.0-3.1英寸","中国大陆","","","全部评价(2)
好评(1)
中评(1)
差评(0)
有晒单(0)"
1035546598,"http://item.jd.com/1035546598.html","爱意通KC808i GSM老人手机 双...","1","","其它","2013-09-27 17:48:41",178,300,"双卡","其它","","3.0英寸及以下","","老人手机","字体大(1)
支持国产机(1)
外观漂亮(1)
电池耐用(1)","全部评价(30)
好评(26)
中评(3)
差评(1)
有晒单(0)"
1032560437,"http://item.jd.com/1032560437.html","优乐酷V1 GSM双卡双待 翻盖手机 白...","1","","其它","2014-02-13 10:41:51",188,200,"移动2G/联通2G（GSM）","白色","","3.0英寸及以下","中国大陆","翻盖","铃声大(3)
支持国产机(1)
信号稳定(1)
外观漂亮(1)
字体大(1)
通话质量好(1)
音质好(1)","全部评价(30)
好评(22)
中评(4)
差评(4)
有晒单(0)"
1035546602,"http://item.jd.com/1035546602.html","爱意通KC808i GSM老人手机 双...","1","","其它","2013-09-27 17:48:42",198,300,"双卡","其它","","3.0英寸及以下","","老人手机","","全部评价(30)
好评(26)
中评(3)
差评(1)
有晒单(0)"
1034303131,"http://item.jd.com/1034303131.html","欧奇 102小霸王 GSM双卡双待 功能...","1","","其它","2013-12-03 09:45:10",126.8,300,"移动2G/联通2G（GSM）","白色","","3.0英寸及以下","","老人手机","铃声大(6)
字体大(4)
性价比高(3)
待机时间长(3)
支持国产机(3)
功能齐全(2)
信号稳定(1)
系统流畅(1)
电池耐用(1)
分辨率高(1)","全部评价(14)
好评(12)
中评(0)
差评(2)
有晒单(0)"
1034045408,"http://item.jd.com/1034045408.html","奥乐616 GSM 双卡双待 粉","1","","Android","2013-09-16 16:13:30",599,515,"双卡","白色","","5.5-5.0英寸","中国大陆","直板键盘","通话质量好(1)
屏幕大(1)
字体大(1)
外观漂亮(1)
后盖很漂亮(1)","全部评价(7)
好评(7)
中评(0)
差评(0)
有晒单(1)"
1033830651,"http://item.jd.com/1033830651.html","传奇 A728 GSM手机 双卡双待单通...","1","","Android","2013-11-14 19:28:41",369,1000,"移动2G/联通2G（GSM）","黑色","","4.0-3.1英寸","中国大陆","","功能齐全(1)","全部评价(2)
好评(2)
中评(0)
差评(0)
有晒单(0)"
1030007679,"http://item.jd.com/1030007679.html","长虹 V10 3G手机 WCDMA/G...","1","","Android","2013-11-11 10:44:01",799,472,"联通3G（WCDMA）","白色","","5.5-5.0英寸","中国大陆","拍照神器","性价比高(2)
分辨率高(2)
软件也不错(2)
电池耐用(2)
系统流畅(2)
铃声大(2)
外观漂亮(2)
通话质量好(1)
屏幕大(1)
反应快(1)","全部评价(9)
好评(6)
中评(1)
差评(2)
有晒单(1)"
1035546604,"http://item.jd.com/1035546604.html","爱意通KC808i GSM老人手机 双...","1","","其它","2013-09-27 17:48:42",198,300,"双卡","其它","","3.0英寸及以下","","老人手机","","全部评价(30)
好评(26)
中评(3)
差评(1)
有晒单(0)"
1030484,"http://item.jd.com/1030484.html","天语C980t","1","天语（K-Touch）","Android","2014-03-03 09:47:43",249,260,"移动2G/联通2G（GSM）,移动3G（TD-SCDMA）","白色","","4.0-3.1英寸","中国大陆","","外观漂亮(4)
功能齐全(4)
支持国产机(3)
系统流畅(3)
反应快(2)
通话质量好(2)
字体大(2)
铃声大(1)
比较一般(1)
软件也不错(1)","全部评价(14)
好评(13)
中评(1)
差评(0)
有晒单(2)"
1030485,"http://item.jd.com/1030485.html","天语C980t","1","天语（K-Touch）","Android","2014-03-03 09:47:51",249,280,"移动2G/联通2G（GSM）,移动3G（TD-SCDMA）","黄色","","4.0-3.1英寸","中国大陆","","性价比高(2)
反应快(1)
后盖很漂亮(1)
外观漂亮(1)
支持国产机(1)","全部评价(4)
好评(3)
中评(0)
差评(1)
有晒单(2)"
1029941788,"http://item.jd.com/1029941788.html","乐目LM126C 三防手机 电信CDMA...","1","","其它","2013-11-30 13:24:20",380,300,"电信2G（CDMA）","黑色","","3.0英寸及以下","中国大陆","防水","支持国产机(4)
分辨率高(2)
反应快(2)
电池耐用(2)
性价比高(2)
外观漂亮(1)
通话质量好(1)
比较一般(1)
功能齐全(1)
音质好(1)","全部评价(47)
好评(40)
中评(4)
差评(3)
有晒单(1)"
1033828851,"http://item.jd.com/1033828851.html","传奇（SAGA）A758 双卡双待500...","1","","Android","2013-11-26 20:03:20",799,1000,"移动3G（TD-SCDMA）","白色","","4.9-4.1英寸","中国大陆","","","全部评价(0)
好评(0)
中评(0)
差评(0)
有晒单(0)"
1031232828,"http://item.jd.com/1031232828.html","宝方 L9 GSM/GSM 双卡双待 ...","1","","其它","2013-12-02 16:32:02",NA,200,"移动2G/联通2G（GSM）","绿色","","3.0英寸及以下","中国大陆","直板键盘","铃声大(2)
电池耐用(2)
功能齐全(2)
外观漂亮(1)
后盖很漂亮(1)
系统流畅(1)","全部评价(61)
好评(52)
中评(6)
差评(3)
有晒单(6)"
1029228817,"http://item.jd.com/1029228817.html","亿城P800 移动/联通（GSM)双卡手...","1","","Android","2013-09-27 18:40:10",566,154,"双卡","白色","","4.9-4.1英寸","中国大陆","直板键盘","功能齐全(1)","全部评价(10)
好评(7)
中评(2)
差评(1)
有晒单(0)"
